rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
7,cyclone,loopback,cda051364385,20260630,9,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,977,0.977,,,,50,12,0,0,,,true,true,delivered
7,cyclone,loopback,f758c42948a7,20260630,0,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,976,0.976,,,,4,7,0,0,,,true,true,delivered
7,cyclone,loopback,6b0a6aa57219,20260630,1,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,973,0.973,,,,9,7,0,0,,,true,true,delivered
7,cyclone,loopback,a48edfbbcb4a,20260630,2,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,980,0.98,,,,10,7,0,0,,,true,true,delivered
7,cyclone,loopback,1d093283ed8e,20260630,3,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,980,0.98,,,,9,7,0,0,,,true,true,delivered
7,cyclone,loopback,6bb661ff0cb3,20260630,4,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,963,0.963,,,,9,7,0,0,,,true,true,delivered
7,cyclone,loopback,d6d6c69a10e9,20260630,5,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,972,0.972,,,,9,7,0,0,,,true,true,delivered
7,cyclone,loopback,ed5479c91b12,20260630,6,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,969,0.969,,,,5,7,0,0,,,true,true,delivered
7,cyclone,loopback,cc063b2f7106,20260630,7,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,975,0.975,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,5469041f7596,20260630,8,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,978,0.978,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,1ad14a30a61e,20260630,9,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,970,0.97,,,,9,7,0,0,,,true,true,delivered
7,cyclone,loopback,1d2092c3be99,20260630,0,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,976,0.976,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,830979742391,20260630,1,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,976,0.976,,,,6,5,0,0,,,true,true,delivered
7,cyclone,loopback,956d52896bd0,20260630,2,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,965,0.965,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,1c3579d5039b,20260630,3,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,977,0.977,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,dee11e169bb9,20260630,4,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,917,0.917,,,,2,5,0,0,,,true,true,delivered
7,cyclone,loopback,4e64ba824b8a,20260630,5,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,980,0.98,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,805b74a8f37e,20260630,6,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,964,0.964,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,31bc6f734880,20260630,7,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,987,0.987,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,2216033eb58d,20260630,8,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,967,0.967,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,e4fb5e469452,20260630,9,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,963,0.963,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,88b8f600e2ce,20260630,0,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,972,0.972,,,,56,12,0,0,,,true,true,delivered
7,cyclone,loopback,9573f9072245,20260630,1,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,964,0.964,,,,59,12,0,0,,,true,true,delivered
7,cyclone,loopback,876199e12de3,20260630,2,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,975,0.975,,,,55,12,0,0,,,true,true,delivered
7,cyclone,loopback,20632ea48607,20260630,3,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,979,0.979,,,,57,12,0,0,,,true,true,delivered
7,cyclone,loopback,d21ae24446a0,20260630,4,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,981,0.981,,,,50,12,0,0,,,true,true,delivered
7,cyclone,loopback,3d370e9ed061,20260630,5,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,974,0.974,,,,47,12,0,0,,,true,true,delivered
7,cyclone,loopback,01ceb0abcdcd,20260630,6,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,977,0.977,,,,48,12,0,0,,,true,true,delivered
7,cyclone,loopback,9b83eb1ca144,20260630,7,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,975,0.975,,,,50,12,0,0,,,true,true,delivered
7,cyclone,loopback,3286098c13be,20260630,8,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,954,0.954,,,,54,12,0,0,,,true,true,delivered
7,cyclone,loopback,265909ccef8f,20260630,9,20,1,20,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,980,0.98,,,,54,12,0,0,,,true,true,delivered
7,cyclone,loopback,e3566ed6d0ca,20260630,0,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,964,0.964,,,,7,7,0,0,,,true,true,delivered
7,cyclone,loopback,0fdc1b26c5c0,20260630,1,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,983,0.983,,,,4,7,0,0,,,true,true,delivered
7,cyclone,loopback,cf8dee90744c,20260630,2,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,968,0.968,,,,9,7,0,0,,,true,true,delivered
7,cyclone,loopback,38eff0ed7213,20260630,3,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,984,0.984,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,a4e590bbc113,20260630,4,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,973,0.973,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,d58a1c7a4974,20260630,5,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,979,0.979,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,957f931923fd,20260630,6,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,983,0.983,,,,7,7,0,0,,,true,true,delivered
7,cyclone,loopback,957299904424,20260630,7,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,978,0.978,,,,7,7,0,0,,,true,true,delivered
7,cyclone,loopback,17f6366b1738,20260630,8,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,973,0.973,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,66ddca635fe8,20260630,9,20,1,20,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,969,0.969,,,,8,7,0,0,,,true,true,delivered
7,cyclone,loopback,eb1202a15a04,20260630,0,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,970,0.97,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,8016025372be,20260630,1,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,971,0.971,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,2549aa31b74f,20260630,2,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,973,0.973,,,,3,5,0,0,,,true,true,delivered
7,cyclone,loopback,ef043faadefc,20260630,3,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,974,0.974,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,9d4e62db18c7,20260630,4,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,973,0.973,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,2fd87d6e5317,20260630,5,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,981,0.981,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,8c520d953aa5,20260630,6,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,976,0.976,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,d56ff3b0f4c4,20260630,7,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,973,0.973,,,,5,5,0,0,,,true,true,delivered
7,cyclone,loopback,9923920cf2e2,20260630,8,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,954,0.954,,,,4,5,0,0,,,true,true,delivered
7,cyclone,loopback,89a7b9585181,20260630,9,20,1,20,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,971,0.971,,,,5,5,0,0,,,true,true,delivered
7,fastdds,loopback,d2b77efc185e,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,579be67f5e8d,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,0e218091e8c7,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,9f75a9c59330,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,59d893922f20,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,e9c42971a700,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,6964e5dc4e04,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,bbe9fc1c9054,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,c144617eca27,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,4831752c3d26,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 100}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,04bc460f95de,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,205631ced678,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,3bcb33758894,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,42b26e0f14c3,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,1955bc79adaa,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,c672dce43625,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,6937fc00547c,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,2c58d26e845d,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,27c91ebff67e,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,1276b5cfb251,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 100}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,3516807514bc,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,cb7d657d44f9,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,d57c6a3e3e05,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,3cb5beb5c036,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,3dc0c33e5d65,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,20e8cd5673f9,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,2439fcbc4f18,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,44506bcbf855,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,29925d1c7b43,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,6c8218241e13,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 100}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,cec438c415e8,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,f9ab34307b4b,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,d9adcad41d9e,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,e303621fd173,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,d781549d412c,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,fff6590ed870,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,7988d50d1397,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,3e551914e108,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,221506083a9a,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,c3631a8cddc4,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 200}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,dd55efb1709c,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,da913602018f,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,a06c61f87c2a,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,8615ac0d578b,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,6606e8a97a21,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,2640036983ea,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,55af48decd93,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,f17049f853c8,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,9ca50f088991,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,ea264ffd92ed,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 200}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,320f14c36c12,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,fabfbd9c0a33,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,d596894d9edd,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,84a3ed2070e2,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,18ccde653e76,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,e5596dac7b45,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,db5fa1575587,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,69bffaf74003,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,e025f6577869,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,25f097b1bc50,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 200}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,6db23e75dadc,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,b2e40aab356e,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,e99cca83f534,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,e07c941d1192,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,f76f7c1fbc03,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,15,12,0,0,,,true,true,delivered
7,fastdds,loopback,a2473106366e,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,897b06a1a11f,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,347aec925600,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,a8bee225d453,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,5090f489316c,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 150, ""lifespan_ms"": 400}",1000,1000,1.0,,,,16,12,0,0,,,true,true,delivered
7,fastdds,loopback,a97180c391f9,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,1e3cdcf21bc5,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,f7e65794a4b0,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,d079233f08e3,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,3fb2291de2df,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,49d41468ddec,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,c7f713e433c7,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,ad6306e92da3,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,46b3abe9ed5c,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,8,7,0,0,,,true,true,delivered
7,fastdds,loopback,5c18c1136b61,20260630,9,20,1,0,1024,2,2,"{""deadline_ms"": 300, ""lifespan_ms"": 400}",1000,1000,1.0,,,,9,7,0,0,,,true,true,delivered
7,fastdds,loopback,d8aaec572ede,20260630,0,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,f02c09c8bdd7,20260630,1,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,cc6f592a51a6,20260630,2,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,43d9d0955e7b,20260630,3,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,dbdf7ae07327,20260630,4,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,f8efb8ba0ccf,20260630,5,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,19fa0c60ad2c,20260630,6,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,d4799430b34c,20260630,7,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
7,fastdds,loopback,5fa31ae803b3,20260630,8,20,1,0,1024,2,2,"{""deadline_ms"": 500, ""lifespan_ms"": 400}",1000,1000,1.0,,,,6,5,0,0,,,true,true,delivered
